year,state_name,yield_per_acre,commodity,avg_temp,max_temp,min_temp,total_precip,total_gdd,avg_humidity,DSCI,avg_dsci,drought_category,D0,D1,D2,D3,D4,None,price_index,supply_risk_score,yield_zscore,temp_stress,precip_deficit
2025,MONTANA,44.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.0427334827851167,0,0
2025,MONTANA,44.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.0427334827851167,0,0
2025,MONTANA,45.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.996764673616112,0,0
2025,NEBRASKA,191.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.5352022334755638,0,0
2025,NEBRASKA,192.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.5700090920162824,0,0
2025,NEBRASKA,191.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.5352022334755638,0,0
2025,NEBRASKA,61.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,1.3146431876260387,0,0
2025,NEBRASKA,57.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.9136827763255467,0,0
2025,NEBRASKA,61.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,1.3146431876260387,0,0
2025,NEBRASKA,47.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.9048270552781028,0,0
2025,NEBRASKA,47.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.9048270552781028,0,0
2025,NEBRASKA,40.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.226608719461135,0,0
2025,NEBRASKA,37.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.364515146968149,0,0
2025,NEBRASKA,37.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.364515146968149,0,0
2025,NEBRASKA,38.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.3185463377991444,0,0
2025,NEW JERSEY,43.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.4896786632261757,0,0
2025,NEW JERSEY,42.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.5899187660512987,0,0
2025,NEW JERSEY,43.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.4896786632261757,0,0
2025,NEW MEXICO,31.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.6403280019821767,0,0
2025,NEW MEXICO,31.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-1.6403280019821767,0,0
2025,NEW YORK,152.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.8222652496124573,0,0
2025,NEW YORK,158.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.6134240983681464,0,0
2025,NEW YORK,152.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.8222652496124573,0,0
2025,NEW YORK,47.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.08871825192568358,0,0
2025,NEW YORK,50.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.21200205654968549,0,0
2025,NEW YORK,47.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.08871825192568358,0,0
2025,NEW YORK,71.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.19842436477800798,0,0
2025,NEW YORK,71.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.19842436477800798,0,0
2025,NORTH CAROLINA,148.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.9614926837753313,0,0
2025,NORTH CAROLINA,143.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-1.1355269764789238,0,0
2025,NORTH CAROLINA,148.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-0.9614926837753313,0,0
2025,NORTH CAROLINA,39.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.8906390745266678,0,0
2025,NORTH CAROLINA,40.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.7903989717015448,0,0
2025,NORTH CAROLINA,39.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.8906390745266678,0,0
2025,NORTH CAROLINA,60.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.3072325360810428,0,0
2025,NORTH CAROLINA,60.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.3072325360810428,0,0
2025,NORTH CAROLINA,59.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.35320134525004737,0,0
2025,NORTH CAROLINA,63.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.16932610857402894,0,0
2025,NORTH CAROLINA,65.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.0773884902360197,0,0
